cate,subCate,stimulus,markCode,dur,acc,markCodeResp,rt,resp,onsetT,setsize,subj,age,sex,handed
Objects,flashlight,Stimuli/Objects/flashlight/freeplay-jonta-flashlight.jpg,2,1.8,1,55,0,,1194.361499,2,5,29,F,R
Animals,wolf,Stimuli/Animals/wolf/wolf_08.jpg,1,2.3,1,55,0,,1196.376688,2,5,29,F,R
Animals,crustacea,Stimuli/Animals/crustacea/crustacea_17.jpg,1,1.8,1,55,0,,1198.89124,2,5,29,F,R
Animals,frog,Stimuli/Animals/frog/frog_02.jpg,1,2.3,1,55,0,,1200.906078,2,5,29,F,R
Objects,phone,Stimuli/Objects/phone/AFAXPHON6.jpg,2,2.3,1,55,0,,1203.420815,2,5,29,F,R
Objects,handbag,Stimuli/Objects/handbag/purses.jpg,2,2.3,1,55,0,,1205.93583,2,5,29,F,R
Objects,phone,Stimuli/Objects/phone/Atelephone4.jpg,2,2.3,1,55,0,,1208.450843,2,5,29,F,R
Animals,butterfly,Stimuli/Animals/butterfly/buttenfly_09.jpg,1,2.3,1,55,0,,1210.965946,2,5,29,F,R
Objects,hairbrush,Stimuli/Objects/hairbrush/hairbrush30.jpg,2,1.8,1,55,0,,1213.480592,2,5,29,F,R
Objects,lamp,Stimuli/Objects/lamp/ATABLAMP4.jpg,2,1.8,1,55,0,,1215.49524,2,5,29,F,R
Objects,guitar,Stimuli/Objects/guitar/AELCGUI14.jpg,2,2.3,1,55,0,,1217.50995,2,5,29,F,R
Animals,butterfly,Stimuli/Animals/butterfly/buttenfly_05.jpg,1,1.8,1,55,0,,1220.025067,2,5,29,F,R
num,num,22,9,2.3,1,97,0.5293617,f,1222.039013,2,5,29,F,R
Objects,bell,Stimuli/Objects/bell/LF-42BELL-RG.jpg,2,1.8,1,55,0,,1224.54782,2,5,29,F,R
Animals,wolf,Stimuli/Animals/wolf/wolf_15.jpg,1,1.8,1,55,0,,1226.56305,2,5,29,F,R
num,num,62,9,1.8,1,97,0.5116215,f,1228.576621,2,5,29,F,R
Animals,turtle,Stimuli/Animals/turtle/turtle_08.jpg,1,1.8,1,55,0,,1230.586072,2,5,29,F,R
Objects,guitar,Stimuli/Objects/guitar/AELCBGU13.jpg,2,1.8,1,55,0,,1232.60086,2,5,29,F,R
Objects,dumbbell,Stimuli/Objects/dumbbell/dumbell16.jpg,2,2.3,1,55,0,,1234.616161,2,5,29,F,R
Objects,handbag,Stimuli/Objects/handbag/Ahandbag13.jpg,2,2.3,1,55,0,,1237.131119,2,5,29,F,R
Objects,abacus,Stimuli/Objects/abacus/ab91.jpg,2,2.3,1,55,0,,1239.646047,2,5,29,F,R
Animals,deer,Stimuli/Animals/deer/deer_12.jpg,1,1.8,1,55,0,,1242.161243,2,5,29,F,R
Objects,hairbrush,Stimuli/Objects/hairbrush/serenity2000-canada_1903_2658146.jpg,2,1.8,1,55,0,,1244.175817,2,5,29,F,R
Objects,hairbrush,Stimuli/Objects/hairbrush/B0006BKG7U.01-A1NDBS7YGOPBD6._SCLZZZZZZZ_SS500_.jpg,2,2.3,1,55,0,,1246.190448,2,5,29,F,R
num,num,13,9,1.8,1,97,0.5695522,f,1248.705723,2,5,29,F,R
Animals,crustacea,Stimuli/Animals/crustacea/crustacea_13.jpg,1,1.8,1,55,0,,1250.71546,2,5,29,F,R
Animals,turtle,Stimuli/Animals/turtle/turtle_07.jpg,1,2.3,1,55,0,,1252.730401,2,5,29,F,R
Animals,butterfly,Stimuli/Animals/butterfly/buttenfly_17.jpg,1,1.8,1,55,0,,1255.245059,2,5,29,F,R
Objects,abacus,Stimuli/Objects/abacus/bg-abacus.jpg,2,2.3,1,55,0,,1257.26075,2,5,29,F,R
Animals,bird,Stimuli/Animals/bird/bird_12.jpg,1,2.3,1,55,0,,1259.775779,2,5,29,F,R
Animals,wolf,Stimuli/Animals/wolf/wolf_06.jpg,1,1.8,1,55,0,,1262.290605,2,5,29,F,R
Animals,crustacea,Stimuli/Animals/crustacea/crustacea_09.jpg,1,1.8,1,55,0,,1264.305719,2,5,29,F,R
num,num,91,9,1.8,1,97,0.5427048,f,1266.319734,2,5,29,F,R
Animals,frog,Stimuli/Animals/frog/frog_10.jpg,1,1.8,1,55,0,,1268.32944,2,5,29,F,R
Animals,butterfly,Stimuli/Animals/butterfly/buttenfly_11.jpg,1,2.3,1,55,0,,1270.345228,2,5,29,F,R
Objects,abacus,Stimuli/Objects/abacus/2sm.jpg,2,1.8,1,55,0,,1272.860868,2,5,29,F,R
Animals,bird,Stimuli/Animals/bird/bird_09.jpg,1,1.8,1,55,0,,1274.876,2,5,29,F,R
Animals,bird,Stimuli/Animals/bird/bird_01.jpg,1,2.3,1,55,0,,1276.891693,2,5,29,F,R
Animals,wolf,Stimuli/Animals/wolf/wolf_05.jpg,1,2.3,1,55,0,,1279.407059,2,5,29,F,R
Animals,cat,Stimuli/Animals/cat/cat_11.jpg,1,2.3,1,55,0,,1281.922407,2,5,29,F,R
Objects,bed,Stimuli/Objects/bed/6152JCYP56L._AA262_.jpg,2,2.3,1,55,0,,1284.43876,2,5,29,F,R
Objects,lamp,Stimuli/Objects/lamp/ALAMP38.jpg,2,2.3,1,55,0,,1286.953719,2,5,29,F,R
Animals,butterfly,Stimuli/Animals/butterfly/buttenfly_10.jpg,1,2.3,1,55,0,,1289.468872,2,5,29,F,R
Animals,mustelidae,Stimuli/Animals/mustelidae/mustelidae_14.jpg,1,2.3,1,55,0,,1291.9839,2,5,29,F,R
Animals,turtle,Stimuli/Animals/turtle/turtle_11.jpg,1,2.3,1,55,0,,1294.499523,2,5,29,F,R
Objects,hairbrush,Stimuli/Objects/hairbrush/Ahairbrush9.jpg,2,1.8,1,55,0,,1297.014588,2,5,29,F,R
Animals,seashell,Stimuli/Animals/seashell/seashell_08.jpg,1,2.3,1,55,0,,1299.029931,2,5,29,F,R
Objects,handbag,Stimuli/Objects/handbag/chicken-purse.jpg,2,1.8,1,55,0,,1301.545924,2,5,29,F,R
num,num,56,9,2.3,1,97,0.5815014,f,1303.55954,2,5,29,F,R
Animals,crustacea,Stimuli/Animals/crustacea/crustacea_10.jpg,1,2.3,1,55,0,,1306.070017,2,5,29,F,R
Objects,handbag,Stimuli/Objects/handbag/AHANDBAG6.jpg,2,1.8,1,55,0,,1308.585775,2,5,29,F,R
Objects,lamp,Stimuli/Objects/lamp/ATABLELA4.jpg,2,1.8,1,55,0,,1310.600618,2,5,29,F,R
num,num,96,9,1.8,1,97,0.5141776,f,1312.613975,2,5,29,F,R
Objects,guitar,Stimuli/Objects/guitar/epiphone-jack-casady-electric-rock-bass-guitar.jpg,2,1.8,1,55,0,,1314.62333,2,5,29,F,R
Objects,lamp,Stimuli/Objects/lamp/Adesklamp25.jpg,2,2.3,1,55,0,,1316.639006,2,5,29,F,R
Animals,suiformes,Stimuli/Animals/suiformes/suiformes_03.jpg,1,1.8,1,55,0,,1319.154663,2,5,29,F,R
Animals,frog,Stimuli/Animals/frog/frog_04.jpg,1,1.8,1,55,0,,1321.170342,2,5,29,F,R
Animals,butterfly,Stimuli/Animals/butterfly/buttenfly_03.jpg,1,2.3,1,55,0,,1323.186175,2,5,29,F,R
Animals,frog,Stimuli/Animals/frog/frog_16.jpg,1,1.8,1,55,0,,1325.701551,2,5,29,F,R
Objects,phone,Stimuli/Objects/phone/26378886.thl.jpg,2,2.3,1,55,0,,1327.717452,2,5,29,F,R
Objects,abacus,Stimuli/Objects/abacus/ab96.jpg,2,2.3,1,55,0,,1330.233531,2,5,29,F,R
Animals,dog,Stimuli/Animals/dog/dog_09.jpg,1,1.8,1,55,0,,1332.749232,2,5,29,F,R
Objects,spoon,Stimuli/Objects/spoon/cuilllercuiller.jpg,2,1.8,1,55,0,,1334.764556,2,5,29,F,R
Objects,lamp,Stimuli/Objects/lamp/ALAMP34.jpg,2,2.3,1,55,0,,1336.780141,2,5,29,F,R
Objects,sofa,Stimuli/Objects/sofa/ALOVSEA12.jpg,2,2.3,1,55,0,,1339.2962,2,5,29,F,R
Animals,hoofed,Stimuli/Animals/hoofed/hoofed_09.jpg,1,2.3,1,55,0,,1341.812317,2,5,29,F,R
Animals,turtle,Stimuli/Animals/turtle/turtle_09.jpg,1,2.3,1,55,0,,1344.327992,2,5,29,F,R
Animals,wolf,Stimuli/Animals/wolf/wolf_02.jpg,1,2.3,1,55,0,,1346.843532,2,5,29,F,R
Objects,guitar,Stimuli/Objects/guitar/guitar-sign-rock-n-roll.jpg,2,2.3,1,55,0,,1349.358889,2,5,29,F,R
Objects,hairbrush,Stimuli/Objects/hairbrush/hairbrush7.jpg,2,1.8,1,55,0,,1351.874166,2,5,29,F,R
Objects,balloon,Stimuli/Objects/balloon/Aballoon29.jpg,2,2.3,1,55,0,,1353.890507,2,5,29,F,R
Animals,wolf,Stimuli/Animals/wolf/wolf_05.jpg,1,2.3,1,55,0,,1917.913577,8,5,29,F,R
Animals,crustacea,Stimuli/Animals/crustacea/crustacea_13.jpg,1,1.8,1,55,0,,1920.428903,8,5,29,F,R
Objects,abacus,Stimuli/Objects/abacus/2sm.jpg,2,1.8,1,55,0,,1922.444425,8,5,29,F,R
Objects,abacus,Stimuli/Objects/abacus/ab91.jpg,2,2.3,1,55,0,,1924.460068,8,5,29,F,R
Objects,phone,Stimuli/Objects/phone/8081131.thl.jpg,2,2.3,1,55,0,,1926.976969,8,5,29,F,R
Animals,wolf,Stimuli/Animals/wolf/wolf_02.jpg,1,2.3,1,55,0,,1929.491831,8,5,29,F,R
Animals,butterfly,Stimuli/Animals/butterfly/buttenfly_03.jpg,1,2.3,1,55,0,,1932.007242,8,5,29,F,R
Objects,balloon,Stimuli/Objects/balloon/Aballoon29.jpg,2,2.3,1,55,0,,1934.522435,8,5,29,F,R
Objects,handbag,Stimuli/Objects/handbag/AHANDBAG9.jpg,2,2.3,1,55,0,,1937.038124,8,5,29,F,R
Animals,frog,Stimuli/Animals/frog/frog_02.jpg,1,2.3,1,55,0,,1939.552863,8,5,29,F,R
Animals,butterfly,Stimuli/Animals/butterfly/buttenfly_17.jpg,1,1.8,1,55,0,,1942.068032,8,5,29,F,R
Animals,frog,Stimuli/Animals/frog/frog_11.jpg,1,2.3,1,55,0,,1944.082844,8,5,29,F,R
Animals,frog,Stimuli/Animals/frog/frog_10.jpg,1,1.8,1,55,0,,1946.598059,8,5,29,F,R
Objects,guitar,Stimuli/Objects/guitar/epiphone-jack-casady-electric-rock-bass-guitar.jpg,2,1.8,1,55,0,,1948.613533,8,5,29,F,R
Objects,spoon,Stimuli/Objects/spoon/cuilllercuiller.jpg,2,1.8,1,55,0,,1950.628391,8,5,29,F,R
num,num,41,9,2.3,1,97,0.5256977,f,1952.643581,8,5,29,F,R
Animals,butterfly,Stimuli/Animals/butterfly/buttenfly_11.jpg,1,2.3,1,55,0,,1955.153398,8,5,29,F,R
Objects,handbag,Stimuli/Objects/handbag/Ahandbag13.jpg,2,2.3,1,55,0,,1957.668308,8,5,29,F,R
Objects,guitar,Stimuli/Objects/guitar/AELCGUI14.jpg,2,2.3,1,55,0,,1960.18386,8,5,29,F,R
Animals,crustacea,Stimuli/Animals/crustacea/crustacea_15.jpg,1,2.3,1,55,0,,1962.698559,8,5,29,F,R
Objects,guitar,Stimuli/Objects/guitar/guitar-sign-rock-n-roll.jpg,2,2.3,1,55,0,,1965.212897,8,5,29,F,R
Objects,lamp,Stimuli/Objects/lamp/Adesklamp25.jpg,2,2.3,1,55,0,,1967.727361,8,5,29,F,R
Objects,sofa,Stimuli/Objects/sofa/ALOVSEA12.jpg,2,2.3,1,55,0,,1970.242501,8,5,29,F,R
Objects,bed,Stimuli/Objects/bed/6152JCYP56L._AA262_.jpg,2,2.3,1,55,0,,1972.758086,8,5,29,F,R
Objects,hairbrush,Stimuli/Objects/hairbrush/Hairbrush.jpg,2,2.3,1,55,0,,1975.273212,8,5,29,F,R
Animals,wolf,Stimuli/Animals/wolf/wolf_15.jpg,1,1.8,1,55,0,,1977.788204,8,5,29,F,R
Objects,lamp,Stimuli/Objects/lamp/ALAMP38.jpg,2,2.3,1,55,0,,1979.802625,8,5,29,F,R
Objects,lamp,Stimuli/Objects/lamp/ATABLELA4.jpg,2,1.8,1,55,0,,1982.317399,8,5,29,F,R
Animals,turtle,Stimuli/Animals/turtle/turtle_09.jpg,1,2.3,1,55,0,,1984.332627,8,5,29,F,R
Objects,phone,Stimuli/Objects/phone/26379340.thl.jpg,2,1.8,1,55,0,,1986.847687,8,5,29,F,R
Objects,abacus,Stimuli/Objects/abacus/abacus1.jpg,2,2.3,1,55,0,,1988.862705,8,5,29,F,R
Objects,handbag,Stimuli/Objects/handbag/AHANDBAG7.jpg,2,1.8,1,55,0,,1991.377863,8,5,29,F,R
Animals,suiformes,Stimuli/Animals/suiformes/suiformes_03.jpg,1,1.8,1,55,0,,1993.392505,8,5,29,F,R
Objects,lamp,Stimuli/Objects/lamp/ALAMP34.jpg,2,2.3,1,55,0,,1995.407056,8,5,29,F,R
Animals,rat,Stimuli/Animals/rat/rat_02.jpg,1,1.8,1,55,0,,1997.921814,8,5,29,F,R
Animals,crustacea,Stimuli/Animals/crustacea/crustacea_02.jpg,1,1.8,1,55,0,,1999.936386,8,5,29,F,R
Objects,guitar,Stimuli/Objects/guitar/AELCBGU13.jpg,2,1.8,1,55,0,,2001.951171,8,5,29,F,R
Animals,bird,Stimuli/Animals/bird/bird_03.jpg,1,1.8,1,55,0,,2003.966041,8,5,29,F,R
Animals,turtle,Stimuli/Animals/turtle/turtle_07.jpg,1,2.3,1,55,0,,2005.982285,8,5,29,F,R
Animals,frog,Stimuli/Animals/frog/frog_04.jpg,1,1.8,1,55,0,,2008.497513,8,5,29,F,R
Animals,crustacea,Stimuli/Animals/crustacea/crustacea_17.jpg,1,1.8,1,55,0,,2010.512389,8,5,29,F,R
Animals,dog,Stimuli/Animals/dog/dog_09.jpg,1,1.8,1,55,0,,2012.52785,8,5,29,F,R
Objects,hairbrush,Stimuli/Objects/hairbrush/hairbrush34.jpg,2,2.3,1,55,0,,2014.542907,8,5,29,F,R
Objects,hairbrush,Stimuli/Objects/hairbrush/Ahairbrush9.jpg,2,1.8,1,55,0,,2017.058052,8,5,29,F,R
Animals,seashell,Stimuli/Animals/seashell/seashell_08.jpg,1,2.3,1,55,0,,2019.073271,8,5,29,F,R
Animals,butterfly,Stimuli/Animals/butterfly/buttenfly_05.jpg,1,1.8,1,55,0,,2021.588823,8,5,29,F,R
Objects,dumbbell,Stimuli/Objects/dumbbell/dumbell16.jpg,2,2.3,1,55,0,,2023.604662,8,5,29,F,R
Objects,guitar,Stimuli/Objects/guitar/AELECGUI5.jpg,2,1.8,1,55,0,,2026.119734,8,5,29,F,R
Animals,turtle,Stimuli/Animals/turtle/turtle_08.jpg,1,1.8,1,55,0,,2028.135188,8,5,29,F,R
Animals,mustelidae,Stimuli/Animals/mustelidae/mustelidae_14.jpg,1,2.3,1,55,0,,2030.150418,8,5,29,F,R
Objects,flashlight,Stimuli/Objects/flashlight/freeplay-jonta-flashlight.jpg,2,1.8,1,55,0,,2032.665481,8,5,29,F,R
Objects,lamp,Stimuli/Objects/lamp/ATABLAMP4.jpg,2,1.8,1,55,0,,2034.680706,8,5,29,F,R
Animals,cat,Stimuli/Animals/cat/cat_11.jpg,1,2.3,1,55,0,,2036.695652,8,5,29,F,R
Animals,bird,Stimuli/Animals/bird/bird_09.jpg,1,1.8,1,55,0,,2039.210891,8,5,29,F,R
Animals,crustacea,Stimuli/Animals/crustacea/crustacea_10.jpg,1,2.3,1,55,0,,2041.227101,8,5,29,F,R
Objects,phone,Stimuli/Objects/phone/Atelephone4.jpg,2,2.3,1,55,0,,2043.742578,8,5,29,F,R
num,num,25,9,1.8,1,97,0.5789499,f,2046.258076,8,5,29,F,R
Animals,hoofed,Stimuli/Animals/hoofed/hoofed_09.jpg,1,2.3,1,55,0,,2048.268299,8,5,29,F,R
Objects,lamp,Stimuli/Objects/lamp/ALAMP31.jpg,2,1.8,1,55,0,,2050.782721,8,5,29,F,R
num,num,70,9,1.8,1,97,0.5911244,f,2052.797929,8,5,29,F,R
Animals,butterfly,Stimuli/Animals/butterfly/buttenfly_10.jpg,1,2.3,1,55,0,,2054.807492,8,5,29,F,R
Objects,bell,Stimuli/Objects/bell/LF-42BELL-RG.jpg,2,1.8,1,55,0,,2057.32246,8,5,29,F,R
Animals,wolf,Stimuli/Animals/wolf/wolf_08.jpg,1,2.3,1,55,0,,2059.337843,8,5,29,F,R
Animals,bird,Stimuli/Animals/bird/bird_16.JPG,1,2.3,1,55,0,,2061.853068,8,5,29,F,R
Objects,phone,Stimuli/Objects/phone/AFAXPHON6.jpg,2,2.3,1,55,0,,2064.367773,8,5,29,F,R
Animals,rabbit,Stimuli/Animals/rabbit/rabbit_11.jpg,1,1.8,1,55,0,,2066.882696,8,5,29,F,R
Objects,phone,Stimuli/Objects/phone/26378271.thl.jpg,2,1.8,1,55,0,,2068.897948,8,5,29,F,R
Animals,butterfly,Stimuli/Animals/butterfly/buttenfly_09.jpg,1,2.3,1,55,0,,2070.913282,8,5,29,F,R
Animals,turtle,Stimuli/Animals/turtle/turtle_11.jpg,1,2.3,1,55,0,,2073.42822,8,5,29,F,R
Objects,hairbrush,Stimuli/Objects/hairbrush/hairbrush30.jpg,2,1.8,1,55,0,,2075.942978,8,5,29,F,R
Animals,turtle,Stimuli/Animals/turtle/turtle_02.jpg,1,1.8,1,55,0,,2077.958334,8,5,29,F,R
Objects,abacus,Stimuli/Objects/abacus/ab96.jpg,2,2.3,1,55,0,,2079.973912,8,5,29,F,R
Animals,frog,Stimuli/Animals/frog/frog_09.jpg,1,2.3,1,55,0,,2082.488593,8,5,29,F,R
num,num,74,9,2.3,1,97,0.4534951,f,2085.002413,8,5,29,F,R
num,num,36,9,1.8,1,97,0.5676936,f,2087.511261,8,5,29,F,R
Animals,wolf,Stimuli/Animals/wolf/wolf_01.jpg,1,2.3,1,55,0,,2089.520597,8,5,29,F,R
Objects,handbag,Stimuli/Objects/handbag/purses.jpg,2,2.3,1,55,0,,2092.035346,8,5,29,F,R
Animals,deer,Stimuli/Animals/deer/deer_12.jpg,1,1.8,1,55,0,,2094.550868,8,5,29,F,R
Objects,phone,Stimuli/Objects/phone/26442658.thl.jpg,2,1.8,1,55,0,,2096.565485,8,5,29,F,R
Objects,phone,Stimuli/Objects/phone/26378886.thl.jpg,2,2.3,1,55,0,,2098.579879,8,5,29,F,R
Objects,handbag,Stimuli/Objects/handbag/Ahandbag69.jpg,2,2.3,1,55,0,,2101.094588,8,5,29,F,R
Animals,crustacea,Stimuli/Animals/crustacea/crustacea_06.jpg,1,2.3,1,55,0,,2103.609427,8,5,29,F,R
Animals,wolf,Stimuli/Animals/wolf/wolf_11.jpg,1,1.8,1,55,0,,2106.124699,8,5,29,F,R
num,num,92,9,2.3,1,97,0.4785708,f,2108.139304,8,5,29,F,R
Objects,abacus,Stimuli/Objects/abacus/abacus2.jpg,2,1.8,1,55,0,,2110.648903,8,5,29,F,R
Objects,makeupcompact,Stimuli/Objects/makeupcompact/P190250_hero.jpg,2,1.8,1,55,0,,2112.664088,8,5,29,F,R
Animals,crustacea,Stimuli/Animals/crustacea/crustacea_09.jpg,1,1.8,1,55,0,,2114.678816,8,5,29,F,R
Objects,abacus,Stimuli/Objects/abacus/bg-abacus.jpg,2,2.3,1,55,0,,2116.694335,8,5,29,F,R
Objects,guitar,Stimuli/Objects/guitar/AELCGUI10.jpg,2,2.3,1,55,0,,2119.20893,8,5,29,F,R
Animals,bird,Stimuli/Animals/bird/bird_12.jpg,1,2.3,1,55,0,,2121.723627,8,5,29,F,R
num,num,40,9,1.8,1,97,0.5566259,f,2124.237179,8,5,29,F,R
Animals,bird,Stimuli/Animals/bird/bird_10.jpg,1,1.8,1,55,0,,2126.245791,8,5,29,F,R
Objects,hairbrush,Stimuli/Objects/hairbrush/B0006BKG7U.01-A1NDBS7YGOPBD6._SCLZZZZZZZ_SS500_.jpg,2,2.3,1,55,0,,2128.260266,8,5,29,F,R
num,num,69,9,2.3,1,97,0.5387451,f,2130.774035,8,5,29,F,R
num,num,84,9,1.8,1,97,0.4974426,f,2133.283307,8,5,29,F,R
num,num,44,9,2.3,1,97,0.4301219,f,2135.29066,8,5,29,F,R
Animals,bird,Stimuli/Animals/bird/bird_01.jpg,1,2.3,1,55,0,,2137.80166,8,5,29,F,R
Objects,handbag,Stimuli/Objects/handbag/chicken-purse.jpg,2,1.8,1,55,0,,2140.318256,8,5,29,F,R
Animals,bird,Stimuli/Animals/bird/bird_13.jpg,1,2.3,1,55,0,,2142.332913,8,5,29,F,R
Objects,guitar,Stimuli/Objects/guitar/AELCGUI12.jpg,2,1.8,1,55,0,,2144.847193,8,5,29,F,R
Objects,abacus,Stimuli/Objects/abacus/a_151.wooden-abacus.jpg,2,1.8,1,55,0,,2146.862968,8,5,29,F,R
Animals,butterfly,Stimuli/Animals/butterfly/buttenfly_16.jpg,1,1.8,1,55,0,,2148.878963,8,5,29,F,R
Objects,hairbrush,Stimuli/Objects/hairbrush/serenity2000-canada_1903_2658146.jpg,2,1.8,1,55,0,,2150.893171,8,5,29,F,R
Objects,hairbrush,Stimuli/Objects/hairbrush/hairbrush7.jpg,2,1.8,1,55,0,,2152.907486,8,5,29,F,R
Animals,frog,Stimuli/Animals/frog/frog_16.jpg,1,1.8,1,55,0,,2154.921859,8,5,29,F,R
Animals,turtle,Stimuli/Animals/turtle/turtle_16.jpg,1,1.8,1,55,0,,2156.936507,8,5,29,F,R
Animals,wolf,Stimuli/Animals/wolf/wolf_06.jpg,1,1.8,1,55,0,,2158.951524,8,5,29,F,R
Objects,hat,Stimuli/Objects/hat/Apanamahat2.jpg,2,1.8,1,55,0,,2160.966444,8,5,29,F,R
Objects,handbag,Stimuli/Objects/handbag/AHANDBAG6.jpg,2,1.8,1,55,0,,2162.982063,8,5,29,F,R
Animals,frog,Stimuli/Animals/frog/frog_07.jpg,1,1.8,1,55,0,,2164.996438,8,5,29,F,R
Animals,crustacea,Stimuli/Animals/crustacea/crustacea_03.jpg,1,2.3,1,55,0,,493.2791202,2,6,21,F,R
Animals,rat,Stimuli/Animals/rat/rat_02.jpg,1,2.3,1,55,0,,495.7955561,2,6,21,F,R
Objects,spoon,Stimuli/Objects/spoon/iir.jpg,2,1.8,1,55,0,,498.3125193,2,6,21,F,R
Animals,procyon_civet,Stimuli/Animals/procyon_civet/procyon_04.jpg,1,2.3,1,55,0,,500.3293232,2,6,21,F,R
Objects,spoon,Stimuli/Objects/spoon/4004b.jpg,2,2.3,1,55,0,,502.8451165,2,6,21,F,R
num,num,60,9,1.8,1,97,0.48541,f,505.3620468,2,6,21,F,R
Animals,wolf,Stimuli/Animals/wolf/wolf_17.jpg,1,1.8,1,55,0,,507.3722535,2,6,21,F,R
Objects,bowtie,Stimuli/Objects/bowtie/ABOWTIE10.jpg,2,2.3,1,55,0,,509.3890681,2,6,21,F,R
Animals,wolf,Stimuli/Animals/wolf/wolf_11.jpg,1,2.3,1,55,0,,511.9044416,2,6,21,F,R
Animals,reptile,Stimuli/Animals/reptile/reptile_11.jpg,1,2.3,1,55,0,,514.420529,2,6,21,F,R
Objects,hat,Stimuli/Objects/hat/Atornhat3.jpg,2,1.8,1,55,0,,516.9362862,2,6,21,F,R
Animals,reptile,Stimuli/Animals/reptile/reptile_12.jpg,1,2.3,1,55,0,,518.952247,2,6,21,F,R
Objects,binoculars,Stimuli/Objects/binoculars/bushnell-natureview-binoculars-8x42.jpg,2,1.8,1,55,0,,521.4691933,2,6,21,F,R
Animals,primate,Stimuli/Animals/primate/primate_16.jpg,1,1.8,1,55,0,,523.4847626,2,6,21,F,R
Animals,rat,Stimuli/Animals/rat/rat_15.jpg,1,1.8,1,55,0,,525.502249,2,6,21,F,R
Objects,glove,Stimuli/Objects/glove/Awinterglove9.jpg,2,2.3,1,55,0,,527.5193741,2,6,21,F,R
Objects,spoon,Stimuli/Objects/spoon/cuillere-africaine-dan-ca.jpg,2,2.3,1,55,0,,530.0355094,2,6,21,F,R
Objects,glove,Stimuli/Objects/glove/jp glove top.jpg,2,2.3,1,55,0,,532.5534249,2,6,21,F,R
Objects,balloon,Stimuli/Objects/balloon/Aballoon154.jpg,2,1.8,1,55,0,,535.0699904,2,6,21,F,R
Animals,primate,Stimuli/Animals/primate/primate_07.jpg,1,2.3,1,55,0,,537.0852151,2,6,21,F,R
Objects,hairbrush,Stimuli/Objects/hairbrush/hairbrush34.jpg,2,1.8,1,55,0,,539.6022997,2,6,21,F,R
Animals,suiformes,Stimuli/Animals/suiformes/suiformes_06.jpg,1,2.3,1,55,0,,541.6183678,2,6,21,F,R
Objects,binoculars,Stimuli/Objects/binoculars/ABINOCU53.jpg,2,1.8,1,55,0,,544.1355933,2,6,21,F,R
Animals,rat,Stimuli/Animals/rat/rat_07.jpg,1,2.3,1,55,0,,546.1529091,2,6,21,F,R
Objects,glove,Stimuli/Objects/glove/Aweldersglove.jpg,2,1.8,1,55,0,,548.6701186,2,6,21,F,R
Objects,bowtie,Stimuli/Objects/bowtie/ABOWTIE9.jpg,2,1.8,1,55,0,,550.6874607,2,6,21,F,R
Objects,hat,Stimuli/Objects/hat/Astrawhat49.jpg,2,1.8,1,55,0,,552.7041313,2,6,21,F,R
Animals,primate,Stimuli/Animals/primate/primate_15.jpg,1,1.8,1,55,0,,554.7206856,2,6,21,F,R
Objects,bowtie,Stimuli/Objects/bowtie/ABOWTIE4.jpg,2,2.3,1,55,0,,556.7370029,2,6,21,F,R
Objects,glove,Stimuli/Objects/glove/Awinterglov14.jpg,2,1.8,1,55,0,,559.2531492,2,6,21,F,R
Animals,suiformes,Stimuli/Animals/suiformes/suiformes_14.jpg,1,1.8,1,55,0,,561.2702357,2,6,21,F,R
Objects,hat,Stimuli/Objects/hat/JS370.jpg,2,2.3,1,55,0,,563.2864329,2,6,21,F,R
Objects,bowtie,Stimuli/Objects/bowtie/bowtie-1.jpg,2,1.8,1,55,0,,565.8029992,2,6,21,F,R
Animals,wolf,Stimuli/Animals/wolf/wolf_13.jpg,1,1.8,1,55,0,,567.8194334,2,6,21,F,R
Objects,binoculars,Stimuli/Objects/binoculars/LEUPOLD 8X42 MESA BINOCULARS.jpg,2,2.3,1,55,0,,569.8355793,2,6,21,F,R
Objects,hairbrush,Stimuli/Objects/hairbrush/hairbrush7.jpg,2,2.3,1,55,0,,572.3519168,2,6,21,F,R
Animals,insect,Stimuli/Animals/insect/insect_08.jpg,1,2.3,1,55,0,,574.8695133,2,6,21,F,R
Animals,wolf,Stimuli/Animals/wolf/wolf_15.jpg,1,2.3,1,55,0,,577.3862059,2,6,21,F,R
Objects,spoon,Stimuli/Objects/spoon/720-1.jpg,2,1.8,1,55,0,,579.9029895,2,6,21,F,R
num,num,57,9,1.8,1,97,0.468671,f,581.9186155,2,6,21,F,R
Animals,beast,Stimuli/Animals/beast/beast_15.jpg,1,1.8,1,55,0,,583.9294914,2,6,21,F,R
Animals,rat,Stimuli/Animals/rat/rat_06.jpg,1,1.8,1,55,0,,585.9470961,2,6,21,F,R
Animals,rat,Stimuli/Animals/rat/rat_14.jpg,1,2.3,1,55,0,,587.964717,2,6,21,F,R
Animals,rat,Stimuli/Animals/rat/rat_16.jpg,1,2.3,1,55,0,,590.4825986,2,6,21,F,R
Objects,bowtie,Stimuli/Objects/bowtie/BTS30.jpg,2,1.8,1,55,0,,592.9983501,2,6,21,F,R
Objects,binoculars,Stimuli/Objects/binoculars/necessities_8.jpg,2,2.3,1,55,0,,595.0155033,2,6,21,F,R
Objects,bowl,Stimuli/Objects/bowl/ABOWL8.jpg,2,1.8,1,55,0,,597.5323139,2,6,21,F,R
